tweet,sentiment
woke up today to snow on the ground  I thought Spring was here! Going to classes and spending the rest of my life in the Ceramics studio.,0
@trswift aww really? that was me monday morning = 0 hrs sleep haha. yesss! i don't have time to read anymore ,0
@Pink I just missed out on ur tickets! ,0
@gloomyle I wonder how much the 3gs would cost me with that deal. Probably close to a grand  Oh well i can upgrade from December 18th!!!,0
@PerezHilton Can you follow me?  ,0
"You know, I wouldn't mind getting more hands-on time with Aion, but it won't run on Windows 7. ",0
"Maternity pants, btw. They were fine just a few weeks ago and are only tight in the legs. ",0
"@DonnieWahlberg @JoeyMcIntyre The only thing I still want is the &quot;Step by Step&quot; Oncie in the NKOTB-store, but I don't have a CC.. ",0
TwitterBerry isn't working for some reason. This makes me sad. ,0
now you're here and it makes me cry. I still love you R ,0
@kylapatia It`s TOO Long. :| DI NA SYA GWAPO  ),0
@mileycyrus my chicken miley died yesterday  even though its just i chicken i really miss her and how is your ear are you ok now?,0
oh gosh 5 hours sleep cause i couldnt sleep last night damn im going 2 b tired 2day at school ,0
@beckie0 Not having an outlet sucks ,0
Still at work. A python app is refusing to run correctly when started by cron. Starting from CLI works. Sourcing profile no help ,0
"fucking hell, my work laptop is crawling. fscking 4 year replacement rule. BASTARD! whoever said &quot;1.5gb/60gb is enough&quot; didnt run vmware! ",0
"@FalilaFee nothing really special,just routine   btw,good luck for your exams",0
i cut my hand open!!! ,0
It sucks to have the stomach flu on the same day they shut off the water to work on the lines.  ,0
hating this poo weather ,0
@candydoodles LAICA QUIET. you`re scaring me. ,0
#inaperfectworld this time of the year would be beach season ,0
What am I doing? (last tweet = 2 months ago) ... not tweeting. ,0
"@vladmech eeeeeeeeeeeeeeeeeeeeee!!!!! I'm a bit excited. Tho, I just get to look at it for the next 6 1/2 hrs ",0
i have to open tomorrow... me no happy  ,0
"Home, at lastt great america SUCKS i'm all beat up from the rides lol ",0
I think I lost all my pics off my phone ,0
"@Miss_Grace im going to watch blood brothers with miss thomas,doesnt finish until about 5 30 - 6 00  ,, think i might faint of exaustion",0
Grad nite was AWESOME! i dun want to leave  CanIts almost 4 AM. Shit. Im prob so overtired i wnt be able to sleep.,0
We're supposed to have a bbq today on the rooftop terrace and they're calling for rain ALL DAY ,0
Its gonna be a movie night... I wanted to go to the Brewers Drive In to watch Sandlot... apparently thats not the cool thing to do ,0
"the twitterness is awesome, im kinda bummed cuz i broke up with my girlfried today, but i hope she can forgive me and not hate me ",0
come back in now. got a head ache  think its cos im hungry. waiting for dad to bring me supernoodles cos i dont want bbq left overs haha,0
i just died by lightning.........in sims 2 ,0
@KahunaLaguna YOU BETTER NOT JUST SIT AT HOME.  otherwise the house will never be mine again ,0
@JoeDemiJemi im MAD at You. im on ep. 112 and im already Cryingg  .. Lol,0
awww tomorrow is my last day of high school!!!! this is rly rly rly sad!! ,0
@rlovinger  ACK!!!!    Too bad they didn't find new investors/licensees.  Makes me wish I knew more about confections than enjoying them!,0
@IDANCE21    I hope its not because she has her own version of the wendy's commercial,0
Is Back in university. Just want to be home chilling in the sun  and have no exams to worry about.,0
hmmm would rather be sunbathing than stuck in here! ,0
at carwash/oil change...kinda tired but gotta clean my house! ,0
@atlantabarstarz hey now those r the only nights I'm in town so that's all I got ,0
"@conchordcon I've been completely MIA from the Con!! Forgive me! Crazy drama this weekend, and I haven't really been home. ",0
Playing this to soothe my cranky patient. Oh give us some peace. Not a good day.  ♫ http://blip.fm/~7rkzu,0
Is up and has one hell of a headache no good at all. ,0
Nothing ,0
MSN'S NOT WORKIN :@ Arghhhh annoyin ,0
at another wack ass party DAMN!! this just isnt my night im tight right i just wanna go home and sleep ,0
So sad to be leaving Munich.  Can't wait to update our blog with highlights!,0
is wondering why she never got the email she was supposed to get to buy the Palm Pre early today. ,0
Listening to the rain in her office..... If only I had a window to see it ,0
"Also, WHERE IS MY TOY STORY 3 TEASER CARMIKE 14? YOU SAID THERE WOULD BE TOY STORY 3!  Movie theater fail ",0
Naomi leaves tomorrow ,0
"Joey, please don't leave.    Aww, but he must.  Stinking Speed School.  Trying to hype myself up so I won't be so sad without him.  ",0
Helllo Hetearchs.  Beautiful day in the Test Valley.  Norman Court School Fete today...@ruffle says my attendance is mandatory ,0
is it possible to have a web diary or something? it'd be waaaaay easier to type than write on a journal  xxxxxx,0
@Scootaluv AWW COME ON YOU PHRASING SONGS N SH*T NOW..... I DONT DISSERVE THIS!!!!!!! ,0
Gosh goodness home... ,0
"@afreshmusic hey D! My bad, I just saw your message. I'm trying to get to London, but I'm grounded due to weather. Ugh!! ",0
@officialTila I cnt get it!! its goin to ur old messages?!?  &gt;&gt;&gt;&gt; HELP?&lt;&lt;&lt;&lt;,0
@Xoxxi NONE  flat for the next week or so I think ,0
weeekend is over  what a depressing thing. &amp; still no new phone for kelly,0
"@ShaddixXx pretty good, had to do the dishes when i got up tho  i didn't fall asleep til like 6am cuz it was storming.",0
Holy Crap. i am SO hot. ,0
"@luckiesharms dude, why wasn't I apart of this?  Now I'm dishing out $1 from my gift card for this thing haha",0
"Sadly, the Nordstrom sale no longer excites me. ",0
About 2 go 2 bed now. I hate 2 get up early ,0
#inaperfectworld money wouldn't matter and I wouldn't have to get a new job and leave my home. ,0
"@FakerGigi aw, you make me smile too. i understand completely. working is making me dull too  very sad state of affairs",0
Misses william real bad ,0
@megturney well I ran out of beer so I left. Not sure about the ETA. Waiting waiting waiting. Bleh  Gonna be a long nite methinks.,0
@Kimberley__ ...I kinda thought it was dumb!  ,0
tomorrow starts my final exams  so won't have a lot of time to tweet but then i will reply u &amp; thnks followers for follow me☺,0
@rellyrel and @lmnhny always leaving me out. Lonely. ,0
@danalajeunesse that sucks people are stupid. 3 hours ? wow I didn't sleep at all and now i'm feeling so tired ,0
omg my head feels like it's about to explode... i miss my mummy ,0
@DonnieWahlberg I am sad today . Husband says our marrige ovr aftr 7 years . Hve 2 year old  How did you get thru it?) i need a hug!,0
@cristinassong What's that supposed to mean? ,0
I'm hungry..and this lasy won't take me to Telly's ,0
Haha well 40 more minutes online then I have to say goodnight to Joe ,0
i really don't want pirates to end.  how upsetting.  i love it so much. and i'm gonna miss it.,0
"ive been trying to upload a profile picture for like hours, ithink twitter is trying to tell me something ",0
@therev  When do you come back to Texas? I had to miss yalls last concert in Belton. I didnt get enough money soon enough.  ,0
@jmecca nope no fixing it.  im very sad.,0
@CatBud It is now raining ,0
"@melkoo Hi Mel, if you feel unhappy just take a bit of fries but don't overdo.  If can help it don't ",0
Forget about me. ,0
Low key i miss my boo..but I'm not talkn to him cuz I hate to be ignored ,0
@adlantis  Clean Me!,0
Fondant sux nearly as much as not being in CT ,0
@aileenabigail i hope its true about they coming here ;) sooo wanna go.last time when they here for MTV i have an exam ,0
hahahaha spencer omg you are not black! I JUST TEARED UP! ahaha ,0
@chicrunner mine is www.runs4fun26.blogspot.com  I haven't been able to look at you blog the past 2 days...it's messed up ,0
Dammit. Adam's going to get Melindaed. ,0
Will someone bring me cupcakes? ,0
"all day it has smelled like rain, and looked like rain, but it has yet to *actually rain*. ",0
@DreamGirl_AMIL I wrote u on twitter ,0
"Ugh, big migrane this morning ",0
Is sick...  I didn't even go to work today....,0
@gervanderadio he just tried plugging and unplugging it but it still doesn't work and it's a problem with the unit on the roof ,0
@beaverbunch Not sure what the plans are now. The birthday party might be off ,0
Always sad when you realize your growing away from mates you've had for over a decade. Living different lives now... ,0
"http://twitpic.com/4sx96 - before they put a CAMERA in the smokers pit.  i can no longer vandalize that door, without being caught.",0
"@emzii_jayne Not much really, boredddddddddd  you?",0
@sdotspider: my puppy ate my purple heels!  I had the perfect out fit to match too!,0
Missed your goodnight text  - Rest well as I will love you always!,0
"@johntv I can't wait to try MMS on the 3Gs when I get it on Friday... Oh wait, scratch that.  I am on AT&amp;T so I have to wait until Aug  ",0
"@sunshine72662: She's part-time and comes in a few times a week to help me  - I'm looking my mum full-time, she's on chemo ",0
"In 1977, Elvis Presley made his final live concert recordings in Nebraska. He died two months later, and I haven't been the same since. ",0
@eloquentembrace mmm i know the feeling. &amp; after that comes the feeling when you see the big F ,0
"@Maryt33 aww lucky you.. i wish i could visit my dad, the last time i saw him was like a year ago ",0
my puppy pouted this morning when I left the house... he doesn't like me working either ,0
"@DJSTUPAC I've been hard on u today papi, lo sieto  ill be nice",0
no cottage   no stag and doe    what a shitty birthday weekend,0
@OhSoFuzzy oh so mad I would of love to watch my cuz baseball game....sad ,0
FML. I spilled jager in the earpiece of my phone. No longer can hear u.  FMB,0
My DVD player is broken ,0
Go be supportive! Just read the Times articles on Iran. The magazine wz real short. ,0
Renire have you met alanas mums girlfriend yet? she's really nice. see you tomorrow? ,0
I hate doctors!  4 hours today in doctors! scary!,0
bummed that i dont get to see my brother graduate tonight ,0
@Johangsl .. i know.. she's not as passionate about it like me.. ,0
"@fried_madness Being sad makes me drink.  But, YES, YES, YES! Let's see a movie tomorrow! LMK when &amp; where &amp; I will be there this time.",0
@joshmichael09 haha cool yea im  hungry to and doing bio ,0
"Another day of school, another day. And i have a real stupid song in my head and i can't stop singing it ",0
My head hurts  bedtime me thinks!,0
rest easy &lt;3 you both will be missed. ,0
I am starting to get over cell phones. My phone has turned off 3 times today by itself. ,0
traffic again ,0
"@PhilipHotchkiss Sorry, but I don't see a Twitter user named @TomClain ",0
I wanna go home ,0
@gdmpwm1 whys that? work reasons? ,0
had a fun night at &quot;the pines&quot; with my sister and the boys. we caught no fish tho  but we built a indian bond fire haha (beak-&quot;THE FIRE&quot;),0
